objectid,accessioned,accessionnum,locationid,title,displaydate_x,beginyear,visualbrowserclassification_x,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification_x,subclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,iiifurl,imageurl
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/36315337-6777-4883-9ec1-54981ff0bec6,"https://api.nga.gov/iiif/36315337-6777-4883-9ec1-54981ff0bec6/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/a2c40f8a-72e9-449c-b2d2-8b1604304c39,"https://api.nga.gov/iiif/a2c40f8a-72e9-449c-b2d2-8b1604304c39/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/494537e1-58ff-490e-8256-3bf6f5b7fab8,"https://api.nga.gov/iiif/494537e1-58ff-490e-8256-3bf6f5b7fab8/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/068c57d5-3c65-41c9-8a29-92f54343db39,"https://api.nga.gov/iiif/068c57d5-3c65-41c9-8a29-92f54343db39/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/af9f242b-0cb9-4aa5-82ed-dc0fa3060b0d,"https://api.nga.gov/iiif/af9f242b-0cb9-4aa5-82ed-dc0fa3060b0d/full/!800,800/0/default.jpg"
81516,1,1985.61.2557,,Topographia Galliae (vol. 3),published 1655-1661,1655,volume,1661,1651 to 1700,1 vol: ill:,,,,"Merian I, Matthaus (author)",Matthaus Merian I (author),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/1f462404-8a16-4711-805e-f97c7e49754a,"https://api.nga.gov/iiif/1f462404-8a16-4711-805e-f97c7e49754a/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/8ec9cf31-a078-439c-a3cd-c168241d7356,"https://api.nga.gov/iiif/8ec9cf31-a078-439c-a3cd-c168241d7356/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/6d5db4b4-6e90-414a-89f3-8e0b1911755c,"https://api.nga.gov/iiif/6d5db4b4-6e90-414a-89f3-8e0b1911755c/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/284bc0e7-93b2-4025-8806-766b3b71ff49,"https://api.nga.gov/iiif/284bc0e7-93b2-4025-8806-766b3b71ff49/full/!800,800/0/default.jpg"
81336,1,1985.61.571,,"Palazzi di Roma de'piu celebri architetti designati da Pietro Ferrerio pittore et architetto - Nuovi disegni dell'architettura e piante de'palazzi de Roma de'pui celebri architetti, disegnati et intagliati da Gio. Battista Falda",published c. 1655-1670,1655,volume,1670,1651 to 1700,"Two illustrated volumes bound together, 43 etched illustrations in the first and 60 in the latter (originally, 61, missing page 27)",,,,"Ferrerio, Pietro and Giovanni Battista Falda (authors)",Pietro Ferrerio and Giovanni Battista Falda (authors),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,https://api.nga.gov/iiif/25f1e4eb-44e5-4cc0-b877-753136dc490f,"https://api.nga.gov/iiif/25f1e4eb-44e5-4cc0-b877-753136dc490f/full/!800,800/0/default.jpg"
102633,1,1997.85.1.a,,Abraham Entertaining the Angels [recto],1656,1656,technical material,1656,1651 to 1700,etched copper plate with drypoint,overall: 16.2 x 13.3 cm (6 3/8 x 5 1/4 in.),lower right in reverse: Rembrandt f. 1656,,Rembrandt van Rijn,Rembrandt van Rijn,"Antique shop, Yorkshire; sold 1946 to private collection, England;[1] (sale, Christie, Manson & Woods, London, 26-27 June 1997, no. 94); purchased by NGA.


[1] The copper plate was presumed to have been lost after Rembrandt's death in 1669, but was apparently acquired by a 17th century Antwerp artist, perhaps Peeter Gysels or another artist in his circle, who painted the river landscape scene on the back of the plate.

",Gift of Ladislaus and Beatrix von Hoffmann and Patrons' Permanent Fund,Technical Material,Printmaking Matrices,,0,CG-E,,,,,2023-05-10 13:28:58.583-04,Q63571264,https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539,"https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539/full/!800,800/0/default.jpg"
102633,1,1997.85.1.a,,Abraham Entertaining the Angels [recto],1656,1656,technical material,1656,1651 to 1700,etched copper plate with drypoint,overall: 16.2 x 13.3 cm (6 3/8 x 5 1/4 in.),lower right in reverse: Rembrandt f. 1656,,Rembrandt van Rijn,Rembrandt van Rijn,"Antique shop, Yorkshire; sold 1946 to private collection, England;[1] (sale, Christie, Manson & Woods, London, 26-27 June 1997, no. 94); purchased by NGA.


[1] The copper plate was presumed to have been lost after Rembrandt's death in 1669, but was apparently acquired by a 17th century Antwerp artist, perhaps Peeter Gysels or another artist in his circle, who painted the river landscape scene on the back of the plate.

",Gift of Ladislaus and Beatrix von Hoffmann and Patrons' Permanent Fund,Technical Material,Printmaking Matrices,,0,CG-E,,,,,2023-05-10 13:28:58.583-04,Q63571264,https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539,"https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539/full/!800,800/0/default.jpg"
102633,1,1997.85.1.a,,Abraham Entertaining the Angels [recto],1656,1656,technical material,1656,1651 to 1700,etched copper plate with drypoint,overall: 16.2 x 13.3 cm (6 3/8 x 5 1/4 in.),lower right in reverse: Rembrandt f. 1656,,Rembrandt van Rijn,Rembrandt van Rijn,"Antique shop, Yorkshire; sold 1946 to private collection, England;[1] (sale, Christie, Manson & Woods, London, 26-27 June 1997, no. 94); purchased by NGA.


[1] The copper plate was presumed to have been lost after Rembrandt's death in 1669, but was apparently acquired by a 17th century Antwerp artist, perhaps Peeter Gysels or another artist in his circle, who painted the river landscape scene on the back of the plate.

",Gift of Ladislaus and Beatrix von Hoffmann and Patrons' Permanent Fund,Technical Material,Printmaking Matrices,,0,CG-E,,,,,2023-05-10 13:28:58.583-04,Q63571264,https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539,"https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539/full/!800,800/0/default.jpg"
81519,1,1985.61.2560,,Topographia Franconiae (and) Anhang zu dess Martin Zeiller im Jahr 1648 Erstlich Getnuckten Topographia Franconiae,published 1656,1656,volume,1656,1651 to 1700,1 vol: ill:,,,,"Merian I, Matthaus (author)",Matthaus Merian I (author),,"Mark J. Millard Architectural Collection, David K.E. Bruce Fund",Volume,Print,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
123073,1,2002.35.1,8453,Anna Maria van Schurman,1657,1657,painting,1657,1651 to 1700,oil on panel,overall: 31 x 24.4 cm (12 3/16 x 9 5/8 in.),"center left, below the cathedral, in the portrait medallion: Cornelius Ionson / Van Ceulen / fecit / 1657",,"Jonson van Ceulen, Cornelis",Cornelis Jonson van Ceulen,"Clement de Jonghe [c. 1624-1677], Amsterdam; (his estate sale, Amsterdam, 15 February 1679 and days following).[1] Jan Six [1618-1700], Amsterdam; (his estate sale, by Jan Pietersz Zomer, Amsterdam, 6 April 1702, no. 111). Joan de Vries; (his sale, The Hague, 13 October 1738, no. 24).[2] Rev. John Fuller Russell [1814-1884], Eagle House, near Enfield, Middlesex, by 1854;[3] (his estate sale, Christie, Manson & Woods, London, 18 April 1885, no. 139). Ralph Brocklebank [1840-1921], Haughton Hall, near Tarporley, Cheshire, by 1904;[4] (his estate sale, Christie, Manson & Woods, London, 7 July 1922, no. 91). Joseph Fuller Feder [d. 1944], New York; by inheritance to his wife, Edith Mosler Feder [d. 1960], New York; by inheritance to her grandson, Joseph F. McCrindle [1923–2008], New York; gift 2002 to NGA.


[1] Frans Laurentius, _Clement de Jonghe (ca. 1624-1677): KunstverKoper in de Gouden Eeuw_, Houten, 2010: 42, 160, 161.

[2] Gerard Hoet, _Catalogus of Naamlyst van Schilderyen…_, The Hague, 1752: 561.

[3] Gustav Waagen, _Treasures of Art in Great Britain_, 3 vols., London, 1854: 2:464.

[4] R. Radcliffe Carter, _Pictures & Engravings at Haughton Hall, Tarporley, in the possession of Ralph Brocklebank_, London, 1904: x, 34, no. 26.
",Gift of Joseph F. McCrindle,Painting,,,0,CNE-B,,,,,2023-06-22 22:01:32.33-04,Q20177442,https://api.nga.gov/iiif/cb0c8c97-5ad3-402f-8ac5-89b7800c2f72,"https://api.nga.gov/iiif/cb0c8c97-5ad3-402f-8ac5-89b7800c2f72/full/!800,800/0/default.jpg"
130607,1,2004.139.1,,Northern Landscape Fantasy Evoking Tivoli,c. 1664,1660,drawing,1665,1651 to 1700,red chalk on laid paper,overall: 18 x 27.3 cm (7 1/16 x 10 3/4 in.),"by later hand, lower right verso in graphite: hdz 832 / (not deciphered) / 275 XT / Berchem",,"Berchem, Nicolaes Pietersz",Nicolaes Pietersz Berchem,"Dr. C. Gaa, Mannheim (1871 - c. 1925) (Lugt 538a)(his sale, C. G. Boerner, Leipzig, 9-10 May 1930, no. 30).  (Galerie Arnoldi-Livie, Munich); purchased 2004 by NGA.



",Ailsa Mellon Bruce Fund,Drawing,,,0,CG-E,,,,,2023-05-09 17:01:03.48-04,Q64618492,https://api.nga.gov/iiif/9fd03562-ef03-45f2-bc62-a68f1b4e922f,"https://api.nga.gov/iiif/9fd03562-ef03-45f2-bc62-a68f1b4e922f/full/!800,800/0/default.jpg"
1197,1,1942.9.58,,Head of Saint Matthew,probably early 1660s,1660,painting,1660,1651 to 1700,oil on panel,overall: 25 x 19.5 cm (9 13/16 x 7 11/16 in.),,,Rembrandt Workshop,Rembrandt Workshop,"Alfred Buckley, New Hall, England, by 1882.[1] Rodolphe Kann [1845-1905], Paris, probably after 1893 but by 1900;[2] purchased 1907 with the entire Kann collection by (Duveen Brothers, Inc., London, New York, and Paris);[3] sold to (F. Kleinberger & Co., Paris);[4] by exchange to (Leo Nardus [1868-1955], Suresnes, France, and New York); by exchange early 1909 to Peter A.B. Widener, Lynnewood Hall, Elkins Park, Pennsylvania;[5] inheritance from Estate of Peter A.B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park; gift 1942 to NGA.

[1] Buckley lent the painting to the 1882 Winter Exhibition at the Royal Academy in London.

[2] Émile Michel, _Rembrandt: sa vie, son oeuvre et son temps_, Paris, 1893: 432-433, lists the picture as still in Buckley's possession. It was catalogued with the Kann collection by Wilhelm von Bode, _Gemälde-Sammlung des Herrn Rudolf Kann in Paris_, Vienna, 1900: no. 7, repro.

[3] Duveen Brothers Records, accession number 960015, Research Library, Getty Research Institute, Los Angeles:  reels 38 and 39, boxes 115-118, Stock books, Paris Ledger, and Sales Book for the Kann Collection.

[4] Duveen Brothers Records, accession number 960015, Research Library, Getty Research Institute, Los Angeles: reel 39, box 117, Paris Ledger, no. 1, Kann Collection.

[5]  Nardus received this painting and NGA’s _Head of an Aged Woman_ (1942.9.64) from Kleinberger in exchange for a portrait of a lady by Hans Memling. The same two paintings, along with ten others, were sent to Widener in early 1909, as replacements for a dozen paintings Nardus had sold to and then took back from the collector, after they were deemed by art historians of the day to be modern copies of “Old Masters.”
 
      These two transactions involving Nardus are revealed in correspondence between Widener, his lawyer, John G. Johnson, Nardus, and Nardus’ assistant, Michel van Gelder, now in the John G. Johnson Collection Archives at the Philadelphia Museum of Art (box 5, folders 5 and 6, especially a letter, Michel van Gelder to John G. Johnson, 29 January 1909). The correspondence was found, transcribed, and kindly shared with the NGA by Jonathan Lopez (letter, sent with transcriptions, 24 April 2006, to Arthur K. Wheelock, Jr., in NGA curatorial files). See also Jonathan Lopez, “‘Gross False Pretenses’: The Misdeeds of Art Dealer Leo Nardus,”_ Apollo_, ser. 2, vol. 166, no. 548 (December 2007): 80–81, fig. 8. 
",Widener Collection,Painting,,,0,CNE-B,,,,,2023-05-09 17:01:03.48-04,Q20177503,https://api.nga.gov/iiif/abb2963f-62ac-4cb6-a680-cb81755a8bcc,"https://api.nga.gov/iiif/abb2963f-62ac-4cb6-a680-cb81755a8bcc/full/!800,800/0/default.jpg"
